state,division,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrivals_in_tonnes,capacity_tonnes,active_traders,source
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Wheat,Lokwan,2026-09-14,2304.79,2820.11,2581.75,261.8,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Maize,Yellow,2026-09-14,1857.8,2284.99,2074.85,156.6,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Chana,Deshi Gram,2026-09-14,5179.85,6315.46,5569.23,167.3,6300,106,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Gondia,Gondia APMC (Paddy Capital),Banana,Grand Naine,2026-09-14,1368.42,1627.22,1494.31,263.2,6300,106,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Onion,Red/Nashik,2026-09-14,1826.7,2320.92,2038.73,198.3,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Tomato,Hybrid,2026-09-14,1682.48,1939.66,1802.08,135.0,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Soybean,Yellow,2026-09-14,3872.51,4832.23,4314.36,169.9,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Cotton,Medium Staple,2026-09-14,6111.78,7258.88,6571.35,233.4,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Tur,White/Deshi,2026-09-14,7845.2,9746.84,8820.69,139.9,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Wheat,Lokwan,2026-09-14,2246.85,2783.53,2524.26,207.1,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Maize,Yellow,2026-09-14,1809.91,2190.36,2049.71,189.5,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Chana,Deshi Gram,2026-09-14,5234.11,6377.52,5627.49,227.8,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Basmath Yard,Banana,Grand Naine,2026-09-14,1351.73,1669.97,1528.79,230.0,2900,46,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Onion,Red/Nashik,2026-09-14,1924.33,2370.82,2096.68,199.1,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Tomato,Hybrid,2026-09-14,1641.29,1926.35,1766.03,221.7,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Soybean,Yellow,2026-09-14,3788.66,4655.95,4274.38,180.2,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Cotton,Medium Staple,2026-09-14,6103.88,7132.47,6545.63,110.4,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Tur,White/Deshi,2026-09-14,7824.79,10067.66,8769.86,127.8,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Wheat,Lokwan,2026-09-14,2331.24,2750.41,2553.63,227.0,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Maize,Yellow,2026-09-14,1908.64,2276.88,2057.67,151.9,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Chana,Deshi Gram,2026-09-14,5043.26,6013.8,5599.73,121.3,3700,58,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Hingoli,Hingoli APMC,Banana,Grand Naine,2026-09-14,1401.59,1674.1,1571.32,156.1,3700,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Onion,Red/Nashik,2026-09-14,1842.73,2341.73,2050.45,188.0,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Tomato,Hybrid,2026-09-14,1568.13,1988.73,1778.31,199.6,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Soybean,Yellow,2026-09-14,3988.27,4681.29,4298.77,196.9,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Cotton,Medium Staple,2026-09-14,5934.02,7256.96,6568.62,186.9,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Tur,White/Deshi,2026-09-14,8092.08,9885.13,8853.17,193.2,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Wheat,Lokwan,2026-09-14,2279.03,2816.49,2545.98,165.1,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Maize,Yellow,2026-09-14,1936.81,2251.84,2075.66,258.8,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Chana,Deshi Gram,2026-09-14,5001.38,6124.46,5595.93,117.8,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Amalner APMC,Banana,Grand Naine,2026-09-14,1395.41,1683.49,1562.24,129.1,2200,38,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Onion,Red/Nashik,2026-09-14,1913.27,2341.23,2052.69,191.5,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Tomato,Hybrid,2026-09-14,1704.42,2030.81,1834.41,220.4,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Soybean,Yellow,2026-09-14,3769.53,4487.16,4219.08,289.5,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Cotton,Medium Staple,2026-09-14,6097.22,7415.02,6528.65,168.1,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Tur,White/Deshi,2026-09-14,7810.45,9354.68,8677.71,150.2,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Wheat,Lokwan,2026-09-14,2361.75,2805.01,2527.54,187.8,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Maize,Yellow,2026-09-14,1923.81,2266.27,2055.14,115.6,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Chana,Deshi Gram,2026-09-14,5174.09,6239.48,5592.74,137.9,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Chopda Mandi,Banana,Grand Naine,2026-09-14,1376.44,1661.3,1522.97,176.2,1900,30,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Onion,Red/Nashik,2026-09-14,1858.78,2301.45,2093.45,105.7,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Tomato,Hybrid,2026-09-14,1648.02,1969.64,1844.35,137.2,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Soybean,Yellow,2026-09-14,3796.5,4881.82,4267.28,156.4,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Cotton,Medium Staple,2026-09-14,6243.04,7606.8,6675.44,202.2,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Tur,White/Deshi,2026-09-14,8291.36,9794.32,8870.34,200.8,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Wheat,Lokwan,2026-09-14,2407.67,2798.49,2561.54,185.3,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Maize,Yellow,2026-09-14,1922.33,2264.56,2046.6,173.0,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Chana,Deshi Gram,2026-09-14,4998.8,6309.76,5652.33,260.4,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Jalgaon Main Yard,Banana,Grand Naine,2026-09-14,1448.91,1669.65,1556.03,227.3,4500,85,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Onion,Red/Nashik,2026-09-14,1837.13,2272.82,2081.27,162.1,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Tomato,Hybrid,2026-09-14,1620.16,1945.84,1774.22,295.1,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Soybean,Yellow,2026-09-14,3821.36,4809.82,4292.32,153.9,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Cotton,Medium Staple,2026-09-14,6085.6,7303.25,6629.13,134.2,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Tur,White/Deshi,2026-09-14,8303.68,10167.44,8905.27,176.5,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Wheat,Lokwan,2026-09-14,2326.11,2857.59,2565.73,116.7,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Maize,Yellow,2026-09-14,1944.24,2276.06,2087.7,218.1,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Chana,Deshi Gram,2026-09-14,5037.5,6181.59,5717.91,249.5,3800,62,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Jalgaon,Raver Banana Hub,Banana,Grand Naine,2026-09-14,1418.91,1638.09,1544.11,131.6,3800,62,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Onion,Red/Nashik,2026-09-14,1905.58,2383.49,2131.55,282.6,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Tomato,Hybrid,2026-09-14,1576.15,1917.56,1742.61,189.4,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Soybean,Yellow,2026-09-14,3876.76,4959.76,4368.32,119.2,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Cotton,Medium Staple,2026-09-14,6289.06,7191.35,6773.71,218.7,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Tur,White/Deshi,2026-09-14,8075.82,10316.66,9167.76,191.0,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Wheat,Lokwan,2026-09-14,2431.99,2822.89,2623.96,164.2,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Maize,Yellow,2026-09-14,2007.47,2404.91,2150.11,157.2,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Chana,Deshi Gram,2026-09-14,5127.67,6234.6,5720.47,114.8,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Jalna Main Yard (Seed Capital),Banana,Grand Naine,2026-09-14,1419.1,1722.08,1577.19,234.3,7800,140,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Onion,Red/Nashik,2026-09-14,1881.03,2264.77,2022.79,209.8,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Tomato,Hybrid,2026-09-14,1657.67,2060.07,1798.15,221.7,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Soybean,Yellow,2026-09-14,3885.47,4848.14,4264.15,231.1,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Cotton,Medium Staple,2026-09-14,6049.9,7000.61,6520.7,203.3,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Tur,White/Deshi,2026-09-14,8191.76,10056.14,8879.43,102.8,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Wheat,Lokwan,2026-09-14,2368.96,2855.25,2586.55,234.2,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Maize,Yellow,2026-09-14,1935.85,2292.26,2066.05,252.9,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Chana,Deshi Gram,2026-09-14,5031.16,6106.3,5566.62,222.6,3300,52,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Jalna,Partur APMC,Banana,Grand Naine,2026-09-14,1439.38,1730.62,1540.56,195.8,3300,52,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Onion,Red/Nashik,2026-09-14,2002.7,2555.36,2263.47,212.0,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Tomato,Hybrid,2026-09-14,1805.11,2189.39,1944.43,186.3,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Soybean,Yellow,2026-09-14,4302.01,5041.41,4586.03,151.7,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Cotton,Medium Staple,2026-09-14,6646.98,8163.39,7147.3,201.9,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Tur,White/Deshi,2026-09-14,8505.44,10725.0,9451.02,119.2,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Wheat,Lokwan,2026-09-14,2398.4,2897.63,2717.28,282.0,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Maize,Yellow,2026-09-14,2046.61,2473.05,2251.22,138.9,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Chana,Deshi Gram,2026-09-14,5357.06,6741.44,6016.22,181.7,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Gadhinglaj APMC,Banana,Grand Naine,2026-09-14,1518.43,1859.11,1634.0,148.9,3100,48,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Onion,Red/Nashik,2026-09-14,2063.55,2627.79,2310.05,191.8,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Tomato,Hybrid,2026-09-14,1774.44,2157.94,1966.45,165.9,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Soybean,Yellow,2026-09-14,4404.52,5208.71,4707.4,192.7,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Cotton,Medium Staple,2026-09-14,6769.1,8374.32,7296.39,228.4,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Tur,White/Deshi,2026-09-14,8588.16,10345.46,9724.27,238.0,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Wheat,Lokwan,2026-09-14,2566.38,3065.83,2781.15,200.4,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Maize,Yellow,2026-09-14,2139.81,2620.06,2315.77,149.0,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Chana,Deshi Gram,2026-09-14,5711.23,6813.06,6285.4,197.1,7200,125,Agmarknet & MSAMB
Maharashtra,Pune Division (Western Maharashtra),Kolhapur,Kolhapur Shahu Market Yard,Banana,Grand Naine,2026-09-14,1593.66,1901.71,1726.31,185.7,7200,125,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Onion,Red/Nashik,2026-09-14,1737.11,2030.15,1912.27,173.2,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Tomato,Hybrid,2026-09-14,1760.77,2061.15,1895.5,178.0,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Soybean,Yellow,2026-09-14,3700.39,4529.34,4169.14,224.3,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Cotton,Medium Staple,2026-09-14,5808.04,6928.66,6436.43,218.3,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Tur,White/Deshi,2026-09-14,8095.16,10099.25,8791.24,130.2,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Wheat,Lokwan,2026-09-14,2243.4,2826.16,2500.34,182.6,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Maize,Yellow,2026-09-14,1927.13,2187.12,2055.45,220.3,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Chana,Deshi Gram,2026-09-14,4898.15,6160.91,5564.18,254.0,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Ausa Mandi,Banana,Grand Naine,2026-09-14,1361.22,1661.36,1461.61,196.6,2900,45,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Onion,Red/Nashik,2026-09-14,1880.61,2161.44,2034.71,185.7,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Tomato,Hybrid,2026-09-14,1580.17,1902.63,1762.03,130.8,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Soybean,Yellow,2026-09-14,4049.91,4857.0,4310.75,107.2,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Cotton,Medium Staple,2026-09-14,5973.32,7113.28,6643.1,191.3,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Tur,White/Deshi,2026-09-14,8256.48,10138.12,8825.65,168.9,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Wheat,Lokwan,2026-09-14,2344.87,2916.99,2565.05,220.4,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Maize,Yellow,2026-09-14,1894.32,2286.61,2061.9,89.4,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Chana,Deshi Gram,2026-09-14,5043.98,6155.56,5634.6,268.6,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Latur APMC (Asia's Largest Pulse Hub),Banana,Grand Naine,2026-09-14,1390.52,1784.87,1577.38,212.2,11000,210,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Onion,Red/Nashik,2026-09-14,1820.92,2104.45,1980.31,165.4,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Tomato,Hybrid,2026-09-14,1644.06,2110.85,1855.56,174.5,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Soybean,Yellow,2026-09-14,3785.16,4635.87,4294.94,153.4,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Cotton,Medium Staple,2026-09-14,6025.2,7060.88,6595.42,215.9,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Tur,White/Deshi,2026-09-14,8149.48,9675.74,8884.35,197.7,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Wheat,Lokwan,2026-09-14,2288.6,2879.26,2511.31,290.2,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Maize,Yellow,2026-09-14,1807.55,2270.1,2033.83,187.7,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Chana,Deshi Gram,2026-09-14,5166.29,5996.45,5564.41,139.2,4800,78,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Latur,Udgir APMC,Banana,Grand Naine,2026-09-14,1443.6,1805.05,1579.37,228.2,4800,78,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Onion,Red/Nashik,2026-09-14,2239.4,2722.45,2481.9,204.4,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Tomato,Hybrid,2026-09-14,1943.6,2314.96,2173.99,112.1,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Soybean,Yellow,2026-09-14,4627.59,5444.05,5110.95,161.5,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Cotton,Medium Staple,2026-09-14,7228.08,8903.89,7752.72,164.3,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Tur,White/Deshi,2026-09-14,9716.82,11328.37,10573.02,195.4,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Wheat,Lokwan,2026-09-14,2755.63,3252.66,3027.55,91.4,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Maize,Yellow,2026-09-14,2227.74,2701.11,2478.87,173.4,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Chana,Deshi Gram,2026-09-14,6176.42,7176.54,6717.56,171.0,18000,380,Agmarknet & MSAMB
Maharashtra,Konkan Division (Mumbai MMR & Coastal),Mumbai (Vashi),Navi Mumbai Vashi APMC (Terminal Market),Banana,Grand Naine,2026-09-14,1707.61,2118.76,1845.93,156.1,18000,380,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Nagpur,Kalamna Market Yard (Orange & Grain),Onion,Red/Nashik,2026-09-14,2123.32,2664.19,2325.33,239.3,11500,220,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Nagpur,Kalamna Market Yard (Orange & Grain),Tomato,Hybrid,2026-09-14,1840.31,2216.19,2024.4,209.0,11500,220,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Nagpur,Kalamna Market Yard (Orange & Grain),Soybean,Yellow,2026-09-14,4407.85,5261.8,4767.89,190.0,11500,220,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Nagpur,Kalamna Market Yard (Orange & Grain),Cotton,Medium Staple,2026-09-14,6751.51,8222.64,7425.7,230.5,11500,220,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Nagpur,Kalamna Market Yard (Orange & Grain),Tur,White/Deshi,2026-09-14,8650.63,10361.11,9757.38,178.3,11500,220,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Nagpur,Kalamna Market Yard (Orange & Grain),Wheat,Lokwan,2026-09-14,2525.94,3047.52,2815.47,173.5,11500,220,Agmarknet & MSAMB
