state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrivals_in_tonnes
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-19,2573.72,3089.52,2727.36,140.7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-19,1765.66,2125.43,1939.67,141.0
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-19,1490.56,1723.46,1633.19,139.8
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-19,3848.1,4540.01,4312.11,104.0
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-19,2413.12,2991.04,2700.77,93.1
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-20,1737.54,2033.22,1883.43,82.5
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-20,1353.17,1727.66,1504.93,115.0
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-20,3846.67,4333.51,4072.55,125.0
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-20,2362.14,2905.68,2568.17,140.8
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-20,1814.05,2288.02,2018.46,84.9
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-20,1526.3,1866.96,1701.91,94.3
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-20,3965.09,4652.54,4415.12,130.1
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-20,2623.21,3150.8,2814.87,128.5
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-20,1665.53,1916.27,1791.04,177.5
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-20,1494.13,1814.3,1582.0,102.1
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-20,3909.46,4521.71,4144.61,167.6
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-20,2467.14,2953.45,2637.68,51.8
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-20,1634.22,1904.98,1804.28,141.1
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-20,1311.26,1548.54,1385.89,191.5
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-20,3624.61,4484.44,3977.26,204.7
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-20,2271.72,2711.44,2528.73,89.0
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-20,1570.24,1829.11,1733.37,77.3
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-20,1388.91,1741.09,1548.36,229.0
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-20,3690.52,4454.63,3910.04,136.4
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-20,2227.46,2735.35,2494.7,101.3
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-20,1666.6,2017.65,1777.61,170.8
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-20,1364.47,1613.33,1495.72,104.1
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-20,3588.07,4680.8,4075.62,161.0
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-20,2234.83,2901.97,2528.35,108.5
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-20,1927.41,2402.27,2110.93,80.1
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-20,1675.24,2049.69,1809.96,75.4
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-20,4309.5,4934.03,4572.14,165.1
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-20,2573.3,3221.47,2904.2,171.5
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-20,1845.68,2142.55,1980.98,88.4
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-20,1565.0,1958.34,1777.37,145.7
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-20,4086.94,4868.22,4378.15,68.0
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-20,2596.4,3154.02,2757.57,141.3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-20,1760.85,2099.6,1925.48,85.2
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-20,1639.84,1932.4,1812.03,76.8
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-20,3797.46,4757.15,4265.04,135.6
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-20,2494.98,3040.94,2700.14,90.4
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-21,1673.81,2028.28,1884.04,140.7
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-21,1584.79,1938.75,1724.46,96.0
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-21,3854.72,4578.27,4163.19,193.5
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-21,2362.06,2757.41,2564.02,101.3
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-21,1698.83,2060.3,1920.45,91.0
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-21,1575.27,2003.49,1761.56,132.3
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-21,4088.21,4862.78,4558.23,142.6
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-21,2563.89,3003.81,2823.96,101.6
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-21,1759.06,1970.81,1872.75,121.8
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-21,1555.92,1766.43,1638.94,157.5
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-21,3690.05,4393.26,4120.71,145.7
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-21,2463.89,2831.73,2598.6,95.6
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-21,1714.91,2010.64,1834.86,128.5
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-21,1264.92,1577.19,1388.74,119.2
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-21,3852.66,4470.14,4107.52,106.7
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-21,2310.45,2672.01,2526.93,139.3
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-21,1683.54,2095.9,1911.6,147.5
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-21,1475.11,1725.64,1592.16,120.5
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-21,3645.2,4537.96,3982.74,148.2
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-21,2336.94,2800.68,2476.61,136.6
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-21,1675.49,1953.27,1806.6,139.1
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-21,1500.18,1802.89,1582.89,138.8
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-21,3763.8,4273.97,3966.88,154.2
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-21,2366.04,2686.73,2528.16,138.4
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-21,1940.26,2429.53,2117.05,145.1
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-21,1595.74,1944.42,1809.33,203.8
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-21,4076.85,5293.8,4611.93,71.4
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-21,2588.84,3054.36,2875.16,95.9
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-21,1777.08,2136.3,1965.0,174.2
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-21,1502.55,1850.47,1695.55,60.8
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-21,4064.29,4770.16,4369.58,106.7
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-21,2538.52,2912.69,2742.31,60.3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-21,1802.63,2121.78,1933.49,62.5
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-21,1420.13,1774.02,1550.62,80.7
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-21,4104.38,4688.76,4326.32,131.2
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-21,2604.97,3115.68,2749.57,72.3
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-22,1700.86,2095.04,1874.9,159.9
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-22,1394.74,1660.55,1473.84,112.3
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-22,3652.35,4636.24,4119.53,90.6
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-22,2455.85,2742.27,2587.96,82.5
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-22,1758.27,2148.19,1921.52,126.5
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-22,1687.53,1955.67,1780.44,201.4
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-22,4146.38,4983.33,4508.4,90.8
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-22,2596.46,3082.26,2812.26,147.8
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-22,1787.94,2031.61,1923.47,117.3
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-22,1477.6,1749.62,1581.63,156.3
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-22,3873.71,4697.7,4201.19,119.1
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-22,2308.35,2764.13,2560.06,143.1
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-22,1579.29,2034.56,1775.68,193.1
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-22,1307.89,1622.96,1471.47,124.8
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-22,3565.38,4246.68,4038.89,197.3
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-22,2391.67,2870.45,2569.85,107.8
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-22,1676.31,1871.24,1769.39,128.1
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-22,1397.51,1620.0,1486.78,105.2
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-22,3502.62,4293.8,3899.24,145.3
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-22,2230.62,2763.18,2509.22,110.9
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-22,1546.97,1841.88,1730.96,98.4
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-22,1364.63,1717.53,1504.57,73.1
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-22,3582.13,4200.83,3987.22,102.4
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-22,2287.12,2672.38,2513.76,102.4
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-22,1981.36,2291.79,2152.53,139.5
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-22,1670.47,1929.78,1759.9,176.3
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-22,4096.82,4931.22,4620.84,186.1
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-22,2657.75,3085.04,2897.74,184.8
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-22,1805.04,2062.79,1911.67,76.0
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-22,1587.07,1951.44,1705.61,65.6
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-22,3876.66,4958.51,4379.87,140.3
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-22,2441.15,3137.67,2758.18,106.1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-22,1807.14,2114.89,1929.7,107.5
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-22,1549.12,1896.95,1649.97,95.0
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-22,4083.8,4710.76,4322.75,102.4
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-22,2500.96,3077.37,2703.67,155.9
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-23,1594.74,1942.85,1751.33,136.2
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-23,1425.17,1698.41,1507.51,122.4
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-23,3849.88,4626.69,4082.16,94.1
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-23,2423.81,2944.34,2596.45,84.1
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-23,1805.1,2212.63,1963.01,136.5
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-23,1617.4,1859.75,1708.76,70.9
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-23,4139.23,5030.34,4480.34,172.6
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-23,2624.96,2928.15,2779.12,130.5
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-23,1765.28,2017.21,1892.02,120.7
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-23,1476.32,1710.78,1611.35,127.1
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-23,3734.35,4472.72,4081.83,86.7
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-23,2455.03,2752.7,2591.29,128.7
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-23,1737.41,2157.09,1936.24,113.3
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-23,1352.91,1612.45,1468.2,122.8
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-23,3684.73,4321.65,4022.98,122.1
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-23,2374.62,2916.04,2571.88,99.4
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-23,1446.07,1746.56,1637.54,173.7
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-23,1286.19,1457.49,1363.26,95.3
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-23,3731.35,4398.1,3991.28,140.0
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-23,2256.11,2671.01,2462.67,114.7
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-23,1522.53,1954.85,1723.3,110.7
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-23,1260.77,1549.03,1428.03,179.6
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-23,3781.37,4310.39,4013.31,156.1
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-23,2318.72,2782.02,2536.91,124.7
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-23,1944.09,2195.4,2052.37,140.6
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-23,1729.42,1967.69,1827.34,80.7
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-23,4323.71,5044.63,4620.87,118.0
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-23,2596.06,3302.08,2891.75,130.2
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-23,1872.76,2110.29,1974.06,96.8
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-23,1610.07,1995.6,1740.0,137.6
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-23,4066.76,4850.37,4453.29,154.2
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-23,2529.0,3082.16,2752.78,113.6
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-23,1694.91,2089.6,1924.65,120.0
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-23,1634.29,1913.61,1772.04,99.4
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-23,3912.15,4690.32,4312.56,189.5
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-23,2545.98,2883.42,2710.19,138.8
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-24,1799.31,1998.21,1894.95,113.7
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-24,1484.99,1767.04,1580.09,123.4
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-24,3661.24,4395.47,4061.81,122.9
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-24,2345.27,2952.55,2591.27,161.3
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-24,1812.97,2133.73,2024.62,86.6
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-24,1647.91,2044.88,1793.5,105.7
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-24,4074.74,4701.51,4439.05,154.8
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-24,2590.75,3219.47,2824.42,92.8
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-24,1643.56,1889.57,1757.58,155.3
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-24,1537.94,1727.48,1621.18,145.5
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-24,3944.57,4505.29,4159.54,109.9
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-24,2345.16,2838.48,2633.38,112.6
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-24,1586.01,1839.64,1712.82,151.2
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-24,1403.78,1603.68,1500.6,96.9
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-24,3847.37,4601.64,4078.0,85.3
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-24,2292.64,2919.17,2556.72,117.2
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-24,1532.64,1927.1,1698.18,141.2
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-24,1912.84,2255.97,2104.9,111.0
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-24,3700.24,4480.24,3938.78,198.9
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-24,2279.17,2807.09,2495.95,126.8
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-24,1623.05,1877.93,1783.55,129.3
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-24,1371.02,1727.01,1530.97,110.4
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-24,3714.75,4341.81,4019.74,113.6
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-24,2402.95,2784.23,2543.41,148.2
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-24,1960.97,2381.72,2207.57,111.4
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-24,2189.12,2794.08,2470.97,119.5
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-24,4171.75,5008.41,4665.85,147.6
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-24,2661.56,3094.33,2895.97,105.2
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-24,1748.68,2168.67,1926.98,166.2
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-24,1553.19,1820.7,1696.37,135.9
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-24,4071.56,4644.16,4353.68,102.9
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-24,2525.45,3066.74,2722.75,135.1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-24,1819.47,2130.16,1922.25,144.0
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-24,1521.21,1869.11,1641.26,112.6
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-24,4144.93,4706.97,4374.35,152.4
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-24,2512.92,2946.95,2715.9,93.8
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-25,1628.22,1888.4,1767.15,119.6
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-25,1409.25,1719.36,1559.96,80.4
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-25,3835.59,4404.91,4088.25,159.8
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-25,2425.54,2773.69,2593.38,128.6
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-25,1747.97,2024.63,1921.34,131.2
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-25,1569.86,1869.4,1690.22,85.2
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-25,4238.61,4766.73,4503.71,212.3
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-25,2666.15,3105.84,2824.02,157.6
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-25,1608.68,1946.68,1717.28,127.0
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-25,1448.15,1778.3,1552.4,114.7
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-25,3963.18,4393.78,4176.64,101.8
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-25,2458.4,2823.61,2595.45,85.5
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-25,1783.01,2129.48,1909.05,82.5
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-25,1339.23,1661.45,1499.92,80.5
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-25,3558.93,4395.23,4031.25,149.6
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-25,2288.88,2783.1,2562.41,94.0
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-25,1736.64,2134.16,1895.55,65.3
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-25,1926.08,2345.22,2111.48,138.1
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-25,3667.72,4455.21,3946.01,107.3
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-25,2353.35,2622.59,2489.41,63.2
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-25,1660.52,2016.48,1761.66,73.4
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-25,1422.8,1616.69,1501.3,89.6
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-25,3668.71,4338.37,4005.66,92.2
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-25,2413.66,2911.93,2547.46,152.3
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-25,1939.02,2277.21,2074.65,152.3
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-25,2278.26,2727.25,2478.69,119.6
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-25,4331.07,5127.4,4627.36,159.8
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-25,2604.04,3216.17,2911.82,175.9
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-25,1809.85,2138.88,2023.32,105.3
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-25,1554.12,1867.24,1665.24,120.6
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-25,3940.88,4668.1,4315.05,128.2
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-25,2390.38,2904.41,2714.35,154.7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-25,1735.05,2152.36,1971.65,102.9
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-25,1432.45,1636.94,1558.12,55.1
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-25,4056.45,5007.93,4376.67,160.7
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-25,2433.97,2911.97,2749.87,99.4
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-26,1584.74,1968.29,1755.42,96.3
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-26,1438.49,1693.32,1552.04,127.5
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-26,3708.06,4437.73,4080.77,52.4
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-26,2330.32,2760.87,2576.22,148.5
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-26,1948.55,2170.0,2058.35,169.1
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-26,1595.27,1929.67,1739.01,147.0
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-26,4284.4,4874.71,4540.66,86.9
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-26,2476.09,2991.24,2807.94,122.6
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-26,1697.56,2056.39,1842.48,169.8
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-26,1321.93,1655.1,1457.67,105.0
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-26,3746.61,4641.81,4152.93,120.4
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-26,2487.36,2836.66,2640.03,108.6
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-26,1714.95,1967.82,1844.72,91.7
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-26,1332.13,1612.55,1499.77,152.4
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-26,3852.42,4444.78,4093.15,119.5
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-26,2331.74,2825.64,2590.19,134.3
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-26,1650.64,1867.39,1740.97,121.2
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-26,1876.75,2412.19,2119.44,127.7
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-26,3473.23,4218.27,3851.83,96.2
